,label_files,lidar_files
121,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_18_18_842_dir/2020_12_02=08_21_55_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_21_55_841.bin
122,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_18_18_842_dir/2020_12_02=08_21_55_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_21_55_841.bin
123,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_18_18_842_dir/2020_12_02=08_21_56_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_21_56_842.bin
124,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_18_18_842_dir/2020_12_02=08_21_56_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_21_56_842.bin
125,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_18_18_842_dir/2020_12_02=08_21_56_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_21_56_842.bin
126,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_18_18_842_dir/2020_12_02=08_21_57_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_21_57_842.bin
127,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_18_18_842_dir/2020_12_02=08_21_57_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_21_57_842.bin
128,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_18_18_842_dir/2020_12_02=08_21_57_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_21_57_842.bin
129,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_18_18_842_dir/2020_12_02=08_21_57_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_21_57_842.bin
130,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_38_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_38_842.bin
131,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_38_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_38_842.bin
132,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_38_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_38_842.bin
133,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_38_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_38_842.bin
134,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_39_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_39_842.bin
135,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_39_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_39_842.bin
136,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_39_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_39_842.bin
137,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_40_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_40_842.bin
138,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_40_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_40_842.bin
139,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_40_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_40_842.bin
140,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_41_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_41_842.bin
141,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_41_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_41_842.bin
142,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_41_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_41_842.bin
143,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_42_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_42_841.bin
144,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_42_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_42_841.bin
145,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_42_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_42_841.bin
146,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_43_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_43_841.bin
147,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_43_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_43_841.bin
148,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_43_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_43_841.bin
149,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_44_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_44_841.bin
150,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_44_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_44_841.bin
151,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_44_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_44_841.bin
152,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_45_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_45_841.bin
153,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_45_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_45_841.bin
154,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_45_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_45_841.bin
155,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_46_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_46_841.bin
156,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_46_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_46_841.bin
157,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_46_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_46_841.bin
158,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_47_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_47_841.bin
159,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_47_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_47_841.bin
160,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_47_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_47_841.bin
161,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_48_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_48_841.bin
162,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_48_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_48_841.bin
163,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_48_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_48_841.bin
164,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_49_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_49_842.bin
165,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_49_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_49_842.bin
166,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_50_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_50_841.bin
167,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_50_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_50_841.bin
168,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_23_50_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_23_50_841.bin
169,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_08_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_08_841.bin
170,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_08_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_08_841.bin
171,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_09_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_09_841.bin
172,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_09_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_09_841.bin
173,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_10_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_10_841.bin
174,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_10_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_10_841.bin
175,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_11_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_11_841.bin
176,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_12_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_12_841.bin
177,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_12_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_12_841.bin
178,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_13_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_13_841.bin
179,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_13_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_13_841.bin
180,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_14_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_14_841.bin
181,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_14_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_14_841.bin
182,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_15_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_15_842.bin
183,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_15_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_15_842.bin
184,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_15_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_15_842.bin
185,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_16_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_16_841.bin
186,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_16_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_16_841.bin
187,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_17_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_17_842.bin
188,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_17_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_17_842.bin
189,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_18_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_18_841.bin
190,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_18_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_18_841.bin
191,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_19_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_19_841.bin
192,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_19_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_19_841.bin
193,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_19_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_19_841.bin
194,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_20_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_20_842.bin
195,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_20_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_20_842.bin
196,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_20_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_20_842.bin
197,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_21_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_21_841.bin
198,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_21_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_21_841.bin
199,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_21_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_21_841.bin
200,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_22_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_22_841.bin
201,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_22_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_22_841.bin
202,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_23_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_23_841.bin
203,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_23_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_23_841.bin
204,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_24_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_24_841.bin
205,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_24_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_24_841.bin
206,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_25_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_25_841.bin
207,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_25_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_25_841.bin
208,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_26_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_26_841.bin
209,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_27_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_27_841.bin
210,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_28_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_28_842.bin
211,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_28_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_28_842.bin
212,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_29_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_29_841.bin
213,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_29_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_29_841.bin
214,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_29_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_29_841.bin
215,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_30_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_30_841.bin
216,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_31_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_31_841.bin
217,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_32_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_32_841.bin
218,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_33_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_33_841.bin
219,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_34_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_34_841.bin
220,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_35_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_35_841.bin
221,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_36_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_36_841.bin
222,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_37_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_37_841.bin
223,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_38_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_38_841.bin
224,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_39_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_39_842.bin
225,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_40_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_40_841.bin
226,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_40_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_40_841.bin
227,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_41_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_41_841.bin
228,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_41_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_41_841.bin
229,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_42_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_42_841.bin
230,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_42_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_42_841.bin
231,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_43_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_43_841.bin
232,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_43_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_43_841.bin
233,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_44_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_44_842.bin
234,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_44_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_44_842.bin
235,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_44_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_44_842.bin
236,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_45_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_45_841.bin
237,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_45_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_45_841.bin
238,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_45_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_45_841.bin
239,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_46_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_46_841.bin
